clean_text,vosk_text,intent,changed
could i get the room service menu please,could i get the room service menu peace,food_order,True
bring me a coffee and a croissant,bring me a coffee under class song,food_order,True
id like to order two steaks with vegetables,id like to order to stakes with vegetables,food_order,True
can i get some ice cream delivered to my room,can i get some ice cream delivered to my room,food_order,False
i would like to order soup and bread,i would like to order soup and bread,food_order,False
can you bring me some fruit and yogurt,can you bring me some fruit and yogurt,food_order,False
id like a pizza with extra cheese please,like a pizza with extra cheese peace,food_order,True
send me a beer and some peanuts,send me a beer in some peanuts,food_order,True
could you deliver a salad to my room,could you deliver a solid to my room,food_order,True
i need some tea and biscuits sent up,i need some tea and biscuits sent up,food_order,False
can i get a pasta dish delivered,can i get a pasta dish delivered,food_order,False
bring me a chocolate cake and two forks,bring me a chocolate cake and to fox,food_order,True
id like to order some chinese food,id like to order some chinese food,food_order,False
can you send up some cheese and crackers,can you send up some cheese and crackers,food_order,False
i would like a grilled chicken sandwich please,i would like a grilled chicken sandwich peace,food_order,True
send me a martini and some olives,send me a martini and some follows,food_order,True
could i get some pasta carbonara delivered,could i get some pasta carbon arrow delivered,food_order,True
bring me coffee and a muffin in the morning,bring me coffee and a muffin in the morning,food_order,False
id like to order room service for two people,id like to order room service for two people,food_order,False
can i get a milkshake and a burger,can i get a milkshake and a burger,food_order,False
send up some sparkling water and lemon,send up some sparkling water and lemon,food_order,False
i need a light snack sent to my room right now,i need a light snack sent to my room right now,food_order,False
could you bring me some sushi and wasabi,could you bring me some sushi and was savvy,food_order,True
id like to order steak and potatoes,id like to order steak and potatoes,food_order,False
can you deliver pancakes and maple syrup,can you deliver pancakes and maple syrup,food_order,False
send me a glass of red wine please,send me a glass of red wine please,food_order,False
i would like some fish and chips,i would like some fish and chips,food_order,False
could i get a veggie burger with fries,could i get a burger with fries,food_order,True
bring me a caesar salad with dressing on the side,bring me a salad with dressing on the side,food_order,True
